# This file contains the data of initial population
# of objectives = 3, # of constraints = 0, # of real_var = 2, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
1.423424e+00	-2.673502e-01	0.000000e+00	1.423424e+00	-1.554827e+00	0.000000e+00	18	1.924305e-01
6.903245e-01	-2.830545e+00	0.000000e+00	6.903245e-01	-6.693697e-01	0.000000e+00	10	2.358228e-01
-2.587563e+00	2.419246e+00	0.000000e+00	-2.587563e+00	-2.201933e+00	0.000000e+00	6	4.201648e-02
3.846742e-01	-1.607530e+00	0.000000e+00	3.846742e-01	-2.321028e+00	0.000000e+00	11	1.000000e+14
-2.620524e+00	2.942469e+00	0.000000e+00	-2.620524e+00	-2.840694e+00	0.000000e+00	6	1.000000e+14
-1.118870e+00	3.447583e+00	0.000000e+00	-1.118870e+00	2.190068e+00	0.000000e+00	17	2.391480e-01
-1.836957e+00	-2.420184e+01	0.000000e+00	-1.836957e+00	-1.353638e-01	0.000000e+00	3	1.709013e-01
-2.017872e+00	-5.967423e+00	0.000000e+00	-2.017872e+00	-2.405552e+00	0.000000e+00	6	2.682426e-01
-1.077491e+00	1.220244e+00	0.000000e+00	-1.077491e+00	9.934809e-01	0.000000e+00	15	1.317869e-01
1.092819e-01	2.135558e+00	0.000000e+00	1.092819e-01	1.758003e+00	0.000000e+00	25	1.007749e-01
-8.958211e-02	7.465886e-01	0.000000e+00	-8.958211e-02	-5.181279e-01	0.000000e+00	21	1.488324e-01
2.991795e+00	-3.924164e+01	0.000000e+00	2.991795e+00	-2.511242e+00	0.000000e+00	4	1.000000e+14
1.177543e+00	-1.389953e+00	0.000000e+00	1.177543e+00	8.686057e-01	0.000000e+00	13	1.586584e-01
-2.258113e-01	-1.519627e+00	0.000000e+00	-2.258113e-01	-2.565159e+00	0.000000e+00	11	8.938064e-02
2.759760e+00	-6.376516e+00	0.000000e+00	2.759760e+00	-1.995167e+00	0.000000e+00	10	1.553095e-01
-1.194606e+00	2.818955e-02	0.000000e+00	-1.194606e+00	1.296637e+00	0.000000e+00	13	4.665041e-02
7.593238e-01	-8.832113e+00	0.000000e+00	7.593238e-01	-2.177178e+00	0.000000e+00	6	3.605926e-01
2.022769e+00	1.824988e+01	0.000000e+00	2.022769e+00	1.380136e+00	0.000000e+00	36	1.000000e+14
-1.695619e-01	-5.226732e-01	0.000000e+00	-1.695619e-01	-2.439379e+00	0.000000e+00	15	8.945266e-02
